"level"	"0.1"	"0.2"	"0.3"	"0.4"	"0.5"	"0.6"	"0.7"	"0.8"	"0.9"
"X10001"	"X10001"	0.464593620245602	0.558518579774734	0.616062399738571	0.646639190972857	0.634388971863073	0.599428288909624	0.71303353209538	0.735352285058945	0.769230769230769
"X10002"	"X10002"	0.405499639162577	0.510350388054006	0.57663501025061	0.621630491900539	0.676779702269994	0.715368594136651	0.756956163362387	0.769537353532983	0.784968221674974
"X10003"	"X10003"	0.446217724088578	0.538708685092668	0.587571300159445	0.640379279053571	0.669684327379863	0.68630355666796	0.707952693342318	0.734141492734313	0.779217816072682
"X10004"	"X10004"	0.414013452665233	0.517750014773158	0.573649168224293	0.620245053259979	0.668321018352829	0.689928286410975	0.727403105863624	0.768282894387251	0.694356575402327
"X10005"	"X10005"	0.418622124529829	0.506511063480585	0.566593343012512	0.593828322039664	0.612152400070937	0.647218630004441	0.679686512052612	0.688429166549481	0.730698529411765
"X10006"	"X10006"	0.428480792426995	0.537933888691929	0.610240017387751	0.667497679865035	0.713538215014253	0.760093775818965	0.789830307574051	0.845545132294792	0.885161893646127
"X10007"	"X10007"	0.397557018777572	0.532221070929695	0.612965105337088	0.672020137385832	0.717969623769378	0.76886664502503	0.82686125853609	0.874376469020354	0.908288401340446
"X10008"	"X10008"	0.439198292084451	0.548959221101577	0.618041013602366	0.676685711220391	0.722460233130601	0.764662238981531	0.798832463298002	0.845765707720672	0.882941507851234
"X10009"	"X10009"	0.557994214724884	0.683304894987509	0.753454099633214	0.794057651654954	0.82429383355926	0.860223662969989	0.887395916622937	0.904750872569824	0.930881306571077
"X10101"	"X10101"	0.60492889789399	0.685212164804398	0.734422314700809	0.77395555112156	0.805980803084556	0.838107974208888	0.864472512426874	0.892402405799613	0.930986621914189
"X10201"	"X10201"	0.559968095029018	0.638256439013003	0.68888083817382	0.723941945614902	0.755206825050826	0.783633537741068	0.812915882153199	0.85052458420488	0.878617121007393
"X10301"	"X10301"	0.323079709157704	0.445565203083724	0.508593592941237	0.549742869443791	0.551900236250821	0.560166216195326	0.578380281307942	0.727640120409728	0.965367965367965
"X10302"	"X10302"	0.521172158765543	0.659240372464449	0.731534772182254	0.75195125811046	0.908094519859226	0.927154843630816	0.902083333333333	0.934782608695652	NA
"X10303"	"X10303"	0.396748044684473	0.554101630480654	0.649807985702915	0.724060989007719	0.756778650877664	0.807438892749797	0.859200360646818	0.881285425763935	0.92345000678334
"X10304"	"X10304"	0.4602384267207	0.49434631605918	0.519280773390362	0.538029100529101	0.517741826075159	0.600011057054401	0.554421768707483	0.535714285714286	0.5
"X10311"	"X10311"	0.386554959964501	0.488077765859064	0.549463507101646	0.596176362017301	0.633184223649185	0.661385012348127	0.693166327937204	0.730555664413129	0.783904569119644
"X10312"	"X10312"	0.424432965437602	0.545117904339906	0.625709112645153	0.686126411260005	0.720948161585349	0.744584307474592	0.774803790535045	0.792907616594846	0.83845666895555
"X10313"	"X10313"	0.431063984929409	0.555619337092593	0.633401609335142	0.691876116080432	0.727137230772478	0.767298048080685	0.79794774455174	0.801744653078747	0.830843521366111
"X10314"	"X10314"	0.374521468661511	0.499208770944912	0.58675093643753	0.645729124118448	0.685412353187719	0.745314094938232	0.765534908114047	0.812383997918182	0.873059435323586
"X10319"	"X10319"	0.495898370112339	0.628465527372879	0.708416769830964	0.755568744466875	0.784323392384504	0.796736036120273	0.815280227518024	0.823674714628519	0.858064675735594
"X10321"	"X10321"	0.521149043376422	0.543208726182981	0.622566802599482	0.65934509355562	0.600368767035434	0.594877344877345	0.575151515151515	0.8125	1
"X10401"	"X10401"	0.585705600009375	0.706326585900011	0.773631926140812	0.814364739522339	0.852488303095095	0.881447678957409	0.902241997433719	0.929424885697827	0.958502081382149
"X10402"	"X10402"	0.553082438454632	0.669273318592496	0.73003804300384	0.773072985231581	0.808355544104101	0.83982264915063	0.8641652969668	0.905253759960392	0.947323206641106
"X10501"	"X10501"	0.658523172533415	0.740007301145672	0.790886529951064	0.832061985872927	0.859913869307537	0.88185687761885	0.907837523827662	0.925632301190817	0.949410439897071
"X10502"	"X10502"	0.636321744239434	0.741058076203692	0.798526370706679	0.841382043848728	0.870353541943083	0.893885912581179	0.921889384919306	0.94249153532849	0.968178300708068
"X10511"	"X10511"	0.524662290528954	0.623272249805906	0.690023452123139	0.739258086589618	0.777946614326607	0.818104996848832	0.850275494072578	0.881727516924217	0.90760899520772
"X10521"	"X10521"	0.694519404888117	0.764927383920605	0.807786558647842	0.844218072918864	0.869324488975236	0.890951466683289	0.919552209811315	0.940004497186487	0.960563689696413
"X10601"	"X10601"	0.305032494275139	0.390536518516115	0.44567583036513	0.49117294415278	0.543739678385948	0.593018246436683	0.63808989564135	0.695364671532002	0.765782828282828
"X10701"	"X10701"	0.504268431763025	0.635511870019998	0.718556468534365	0.781044794016312	0.829337567006907	0.865709827649923	0.894521119378421	0.88759182946059	0.885265700483092
"X10703"	"X10703"	0.720799054336141	0.797672754713151	0.843480287259616	0.876638334355763	0.898295531664938	0.916162419050035	0.925726135548526	0.940909504525675	0.956490944187692
"X10801"	"X10801"	0.431946052376865	0.531492390989529	0.601934901249651	0.642330233668011	0.67628659882456	0.706233445056881	0.730423405638656	0.741615995101311	0.775229446746212
"X10901"	"X10901"	0.43709945727204	0.482397967832114	0.492574829501241	0.541686773019088	0.529554253087104	0.519753811003811	0.534644998408065	0.637777777777778	0.833333333333333
