"level"	"0.1"	"0.2"	"0.3"	"0.4"	"0.5"	"0.6"	"0.7"	"0.8"	"0.9"
"X10001"	"X10001"	0.35610743198088	0.455971787719948	0.500789994875969	0.528516968315432	0.552648387908903	0.537070904999423	0.5394771195333	0.526870266966885	0.608974896634665
"X10002"	"X10002"	0.341153511737105	0.3628939983647	0.381856402448569	0.385624644987043	0.435564574450043	0.461560304889555	0.484601279603853	0.523458600166451	0.315358622975655
"X10003"	"X10003"	0.371658838123987	0.39661623846827	0.408663282305681	0.43306346250439	0.451576407022131	0.480954234126638	0.506790824103945	0.546230811406471	0.612479559728016
"X10004"	"X10004"	0.33124084820208	0.38226459842709	0.412838657109105	0.434765104108414	0.470098078826556	0.504050327093067	0.57366272104618	0.601062073876431	0.595185979279142
"X10005"	"X10005"	0.306823870325923	0.351463661774414	0.389647188429804	0.416354870942765	0.422709448191594	0.449587998020475	0.474498135740496	0.556092016705916	0.519307630563395
"X10006"	"X10006"	0.436362774058709	0.53355396820156	0.597539825923894	0.65761134601516	0.699182710700777	0.730782983951721	0.763552895436736	0.797820501039825	0.851598308107172
"X10007"	"X10007"	0.406987385151783	0.505137245881472	0.572522609932499	0.633984400249764	0.678963243761081	0.710515663067978	0.740284554809953	0.774377989955362	0.803908401342395
"X10008"	"X10008"	0.388526763289671	0.496048311634013	0.567663857261357	0.615372897826488	0.66576926124828	0.711507039514942	0.762519712802925	0.792190906381172	0.834154432992838
"X10009"	"X10009"	0.486692932139032	0.596988482852083	0.662076945482669	0.712664917109397	0.74774718723679	0.782529653283116	0.809209967785643	0.840434189425958	0.876068575930519
"X10101"	"X10101"	0.584588137120593	0.659623243031239	0.704371452454134	0.741141531983632	0.77404126903611	0.803320110522616	0.830382220365766	0.862473568822069	0.893474300203515
"X10201"	"X10201"	0.561519032999331	0.650509822946909	0.704117596815695	0.741325306067401	0.775163504375574	0.808282000370819	0.84090572092655	0.87444536311372	0.924102839170309
"X10301"	"X10301"	0.356719581320474	0.380057732165122	0.43001915602861	0.469234401073604	0.476098013427651	0.487223977822557	0.447397728186694	0.471934748899976	0.541452595646979
"X10302"	"X10302"	0.4313432967175	0.525736593377683	0.579558094778856	0.617207528841092	0.648579525081485	0.68819541134235	0.714978125698016	0.711980388212475	0.893329475336036
"X10303"	"X10303"	0.468484928486994	0.596002160225241	0.688830531156552	0.732299108370198	0.764200624603198	0.795868912659243	0.855423044569437	0.875978015903389	0.83732636377397
"X10304"	"X10304"	0.358409897841841	0.495770623626703	0.57782057605023	0.648727105028989	0.699374606961049	0.73239753815315	0.754008837796054	0.793280756814585	0.819549663299663
"X10311"	"X10311"	0.448959280952247	0.538041647985458	0.579437175101792	0.612278449932486	0.633428524211734	0.663298799856283	0.684758650766093	0.715598190828995	0.757630904896131
"X10312"	"X10312"	0.466690118989474	0.560660628194755	0.614284449133488	0.665904042166175	0.694931769916135	0.726888210791341	0.745093131445217	0.762007215720685	0.795267209530845
"X10313"	"X10313"	0.468652693833482	0.556903996618305	0.617219061786617	0.66787202446183	0.69231172820541	0.712580314401959	0.736742119738505	0.773966735031758	0.801801259175405
"X10314"	"X10314"	0.430893037702271	0.561937856312432	0.625145637314061	0.65915867845345	0.68111984686469	0.710734542098909	0.698729452075538	0.724657748898397	0.757981881456794
"X10319"	"X10319"	0.539337306370493	0.636776304068305	0.693909524440104	0.727536827922754	0.755294963676798	0.781689239435838	0.802380154640359	0.821621484006309	0.829237680316614
"X10321"	"X10321"	0.41862940900024	0.480709724875163	0.508959272857685	0.454437691080905	0.456704344282446	0.462089137154253	0.452440873359331	0.366634534886991	0.420711269676224
"X10401"	"X10401"	0.536266718753113	0.638332073488986	0.697204996844506	0.741841257467306	0.777057377646196	0.810745298303228	0.844754727319079	0.873142635454344	0.905780097664143
"X10402"	"X10402"	0.524502907349095	0.61219091375089	0.662539597676926	0.7026059765503	0.739303591980961	0.771045551295651	0.803880045815403	0.841301281729324	0.883022037111323
"X10501"	"X10501"	0.579348280302407	0.668496100259759	0.725478461737525	0.76751028323512	0.799818383578443	0.828655613766249	0.855319802513809	0.887061725724646	0.922164658290721
"X10502"	"X10502"	0.605077998942775	0.686814495605293	0.733941274209006	0.769795620126655	0.800606068219417	0.826980857597272	0.854600376940437	0.890271463634638	0.925943242339773
"X10511"	"X10511"	0.439968236717186	0.535491496321894	0.602055113390259	0.650746129977785	0.692601910040099	0.730511043141383	0.773225987275277	0.818419064600518	0.875958771160407
"X10521"	"X10521"	0.628899226394953	0.704436787497169	0.751552982927169	0.783111411386762	0.810591682755901	0.833868947054024	0.856515318187493	0.882459171932059	0.914064100305869
"X10601"	"X10601"	0.224988876837629	0.310164767919702	0.385540521538337	0.450734721892871	0.507348664523593	0.54755771204546	0.597374394913956	0.642128821504462	0.714084703765416
"X10701"	"X10701"	0.429020119474538	0.508417660584638	0.564002253369712	0.605864583243887	0.640402979171393	0.682452834092966	0.726059227748757	0.761150833662923	0.812897416860404
"X10703"	"X10703"	0.630144402360708	0.693638381544197	0.736023892592401	0.763880191784484	0.793645398034401	0.817852080932482	0.84329669607928	0.870911636994569	0.902926431367958
"X10801"	"X10801"	0.406226171723324	0.536269168871285	0.622450204872411	0.670728374889064	0.708209427821641	0.74230671822739	0.775736097196627	0.793500862070957	0.829298183614242
"X10901"	"X10901"	0.243581327519887	0.221674917403653	0.247794532193313	0.2673317956331	0.334646898545286	0.347841601962767	0.366795141118103	0.249063820722625	0.18232643191677
