"level"	"0.1"	"0.2"	"0.3"	"0.4"	"0.5"	"0.6"	"0.7"	"0.8"	"0.9"
"X10001"	"X10001"	0.466895918287323	0.558480917048073	0.595117607608821	0.628130908937094	0.634838637349883	0.587471598554137	0.645897939720383	0.571022344864719	0.958333333333333
"X10002"	"X10002"	0.446549140704088	0.535119253407131	0.585507379167844	0.624284413888745	0.666510125280458	0.712248713701645	0.740874318506001	0.759513218365343	0.758480487357201
"X10003"	"X10003"	0.456115704798993	0.5526664617048	0.600142246126965	0.634033931924988	0.662870084067291	0.693492641639931	0.734759079604003	0.784038829516931	0.795975035313271
"X10004"	"X10004"	0.43811544142603	0.522939148680908	0.568962010344942	0.620383301093782	0.660394756356227	0.706159776532572	0.74334594638979	0.723748253510158	0.724368133085238
"X10005"	"X10005"	0.430844524030502	0.517230247655933	0.566049933563151	0.603397053069996	0.644683142284438	0.661984019244191	0.676420106844456	0.66327351917884	0.782642881714089
"X10006"	"X10006"	0.41364508856476	0.507826829981535	0.576546827450058	0.627276108113418	0.676390861057116	0.721067044202913	0.75560561770437	0.814712184801221	0.882173763107227
"X10007"	"X10007"	0.393739646216133	0.503982009859033	0.574421239993666	0.629903140454246	0.679667471068577	0.712091824702316	0.763374173122956	0.824063622231097	0.872220778930002
"X10008"	"X10008"	0.429416023200579	0.548212883673627	0.624056832031092	0.67566282432632	0.720559252642357	0.758093833623255	0.792499520967482	0.83487047501084	0.870898917698306
"X10009"	"X10009"	0.461504602137668	0.604919142396113	0.700018871090468	0.763775154300773	0.80285947468325	0.841620495938028	0.873563658482508	0.890624364457352	0.924022681080213
"X10101"	"X10101"	0.524123284791842	0.623108603168804	0.690101811662786	0.73747569457786	0.780441931624395	0.818435521073546	0.850467102955274	0.886935334357021	0.922013412899911
"X10201"	"X10201"	0.466324252446032	0.550617441287591	0.604501924492879	0.650489393461729	0.686485413794957	0.723541460993419	0.761049962956241	0.795997745456304	0.848962626751805
"X10301"	"X10301"	0.345453609783569	0.466816358665571	0.535536964558206	0.548241852688254	0.552978525364256	0.556187394924272	0.622148120293891	0.666255144032922	0.938271604938272
"X10302"	"X10302"	0.42867286631299	0.559922683065014	0.638057095514989	0.688879013095789	0.72533550345606	0.774287272665512	0.866903675709224	0.866364069087447	0.887019230769231
"X10303"	"X10303"	0.387974338630313	0.495495780135465	0.574190413826464	0.639262425687882	0.698217679134429	0.726734336705697	0.763150546295368	0.819783144963757	0.872623474519052
"X10304"	"X10304"	0.57272495898202	0.695665444108082	0.746263725493216	0.779907459462056	0.782329005836959	0.908614921747796	0.92950010514041	0.965779082717424	0.9875
"X10311"	"X10311"	0.354326646489247	0.45789062735055	0.525447213371987	0.566700446357314	0.615697825014868	0.65263178940609	0.704207644198611	0.737956454956627	0.818529218494432
"X10312"	"X10312"	0.353185894040539	0.475167527262478	0.558751540512049	0.626541010446644	0.672572527988669	0.699321860367397	0.733558866577515	0.777770027309675	0.894677086175146
"X10313"	"X10313"	0.362785603476887	0.481586898507975	0.559821211400124	0.623661316677605	0.667312532234077	0.708681764275013	0.745396723108304	0.803538546277881	0.882994780006443
"X10314"	"X10314"	0.310176592002977	0.4343371349098	0.537571924634422	0.609137614885683	0.655908283076992	0.696296065041758	0.729485200199843	0.796881941723463	0.827389680212261
"X10319"	"X10319"	0.393568601396696	0.551362820534809	0.662538684908814	0.732917410744454	0.777763357751198	0.800329456621255	0.807535676425354	0.819109431045262	0.854418454647423
"X10321"	"X10321"	0.391609943672082	0.504924069215596	0.596607614498004	0.679360373700977	0.732507303473278	0.743112898104164	0.792204414413435	0.851096641805148	0.967142857142857
"X10401"	"X10401"	0.537501758437212	0.647942040875129	0.7119887536104	0.759421017848503	0.798576241832336	0.830223912235634	0.865548117124918	0.898257486376106	0.929141529533689
"X10402"	"X10402"	0.536036467200027	0.635811710343764	0.695726558164535	0.736958874704058	0.768427915368812	0.802862896627229	0.839269500282892	0.876464307139002	0.914328600225792
"X10501"	"X10501"	0.501616031292081	0.617840007338843	0.696925383644519	0.758071601433406	0.804930873529674	0.83958330690795	0.873515004701996	0.910797834771122	0.944632552301836
"X10502"	"X10502"	0.524897229707268	0.637942816093806	0.710005263048589	0.765707640987549	0.803413703096934	0.836011613889829	0.871633484810209	0.906966043573523	0.950219592653783
"X10511"	"X10511"	0.552359883263015	0.659119324648135	0.731279075030276	0.779306160249857	0.824977433142227	0.868089541137894	0.902517653281484	0.92679668795122	0.948681545768462
"X10521"	"X10521"	0.544981297371661	0.657447069682634	0.738425989484908	0.792414781788852	0.837351642054964	0.876773736105498	0.910690624115293	0.944882376186102	0.970341246512735
"X10601"	"X10601"	0.291360907530099	0.388161826380558	0.466802895735528	0.528166007990741	0.59340751492972	0.633464657937783	0.667181318435733	0.727941176470588	1
"X10701"	"X10701"	0.450117270287925	0.542352089980286	0.607086238693024	0.666514151573074	0.704012567925783	0.74699931934126	0.78740659568995	0.837017475880695	0.8814056136373
"X10703"	"X10703"	0.601833419359301	0.718058304634145	0.78565401231928	0.835667134005031	0.872107891962003	0.901337133791071	0.922574123418662	0.940399988934129	0.964524463100532
"X10801"	"X10801"	0.403447164788508	0.511356388118838	0.582666780914582	0.624610080148747	0.651857485481369	0.688290762171096	0.715637843641261	0.743974252627387	0.768390008419112
"X10901"	"X10901"	0.393478054618594	0.437710342340996	0.465601493834181	0.513905966176413	0.53118543633403	0.518295285725947	0.528573772412985	0.682998916116563	0.744347826086956
