"kbe"	"kbj"	"kbo"	"kbt"	"kby"	"kcd"	"kci"	"kcn"	"kcs"	"kcx"	"average"	"median"
"X10801"	28.4444444444444	15.6666666666667	16.4444444444444	10.3333333333333	25.4444444444444	20.2222222222222	16	14.2222222222222	15.3333333333333	20.4444444444444	18	16
"X10901"	1.44444444444444	1	0.111111111111111	0.666666666666667	1.88888888888889	0	3.11111111111111	3.44444444444444	1.77777777777778	5.88888888888889	2	2
"X10902"	0.444444444444444	1.33333333333333	0	1.44444444444444	1.55555555555556	0	2.11111111111111	1.66666666666667	1.44444444444444	6	2	1
"X10903"	0.888888888888889	1.77777777777778	0.333333333333333	2.33333333333333	1.66666666666667	0.777777777777778	1.44444444444444	2	1.33333333333333	6.11111111111111	2	2
"X10904"	3.22222222222222	2.33333333333333	0.444444444444444	4.44444444444444	3.22222222222222	2.11111111111111	1.77777777777778	4.11111111111111	3	4.11111111111111	3	3
"X10911"	7.55555555555556	6.77777777777778	4.66666666666667	2.66666666666667	4.55555555555556	3.55555555555556	6.55555555555556	4.77777777777778	1.66666666666667	6.22222222222222	5	5
"X11001"	16.4444444444444	11.7777777777778	13	7	15.8888888888889	13.2222222222222	17.6666666666667	10.3333333333333	12.2222222222222	11.3333333333333	13	13
"X11101"	27.1111111111111	8.88888888888889	12.8888888888889	6.88888888888889	14.4444444444444	12.3333333333333	12.3333333333333	9	9.22222222222222	14.7777777777778	13	12
"X11201"	23.7777777777778	16.5555555555556	13.8888888888889	8	26	14.4444444444444	13.4444444444444	12	12.8888888888889	14.3333333333333	16	14
"X11301"	18.7777777777778	6.11111111111111	7.22222222222222	7.77777777777778	12	9.22222222222222	15.5555555555556	9.77777777777778	8.55555555555556	10.6666666666667	11	10
"X11401"	27.1111111111111	8.22222222222222	7.88888888888889	5.22222222222222	13.6666666666667	9	9.33333333333333	6.88888888888889	6.88888888888889	11.1111111111111	11	9
"X11501"	5.22222222222222	2.22222222222222	3	1.44444444444444	1.11111111111111	1.33333333333333	6.33333333333333	6.55555555555556	1.33333333333333	2.66666666666667	3	2
"X11502"	5	4	4.11111111111111	3.66666666666667	2	1.88888888888889	3.77777777777778	3.88888888888889	0.111111111111111	5.11111111111111	3	4
"X20001"	26.3333333333333	12.2222222222222	18.5555555555556	16.6666666666667	19.2222222222222	19.4444444444444	14.4444444444444	18	12.8888888888889	22.7777777777778	18	18
"X20002"	29.2222222222222	10.8888888888889	18.2222222222222	16.1111111111111	19.3333333333333	18.5555555555556	13.7777777777778	17.3333333333333	12.7777777777778	22.3333333333333	18	18
"X20003"	30.5555555555556	9.88888888888889	17.7777777777778	15.3333333333333	18.5555555555556	18.4444444444444	13.8888888888889	16.4444444444444	12.7777777777778	21.6666666666667	18	17
"X20004"	25.5555555555556	9.77777777777778	17.4444444444444	14.6666666666667	18.1111111111111	17.5555555555556	13.1111111111111	16.4444444444444	12.6666666666667	20.8888888888889	17	17
"X20005"	27.4444444444444	9.66666666666667	16.6666666666667	14.4444444444444	17.1111111111111	16.8888888888889	12.4444444444444	16.5555555555556	12.3333333333333	19.7777777777778	16	17
"X20006"	26.2222222222222	8.77777777777778	16.4444444444444	14.2222222222222	17.7777777777778	16.5555555555556	12.2222222222222	15.8888888888889	12	19	16	16
"X20007"	27.7777777777778	5.77777777777778	13.3333333333333	13.1111111111111	14.8888888888889	13.1111111111111	10.2222222222222	15.2222222222222	10.1111111111111	14.3333333333333	14	13
"X20008"	22.3333333333333	3.88888888888889	12.4444444444444	11.7777777777778	12.8888888888889	11.6666666666667	8.77777777777778	13.2222222222222	7	12.3333333333333	12	12
"X20009"	22	4.22222222222222	12.4444444444444	12.7777777777778	14.7777777777778	7.88888888888889	7.22222222222222	11.3333333333333	6.77777777777778	13.5555555555556	11	12
"X20101"	30.8888888888889	17.5555555555556	21.3333333333333	19.4444444444444	21.8888888888889	21.2222222222222	19.1111111111111	17.7777777777778	14.4444444444444	27.1111111111111	21	20
"X20201"	21.3333333333333	15	15.6666666666667	16.6666666666667	16.5555555555556	18.5555555555556	14.7777777777778	28.1111111111111	9.11111111111111	18.5555555555556	17	17
"X20202"	19.3333333333333	13.1111111111111	14.6666666666667	17.4444444444444	15.1111111111111	17.4444444444444	15	23.3333333333333	8.55555555555556	17.7777777777778	16	16
"X20203"	18.4444444444444	12.8888888888889	14.6666666666667	15.6666666666667	14.3333333333333	16.2222222222222	14.3333333333333	33.2222222222222	10.7777777777778	17.7777777777778	17	15
"X20301"	35.6666666666667	30.3333333333333	30.3333333333333	34.2222222222222	31.8888888888889	36.8888888888889	32.1111111111111	23.5555555555556	20.5555555555556	35.4444444444444	31	32
"X20401"	26.6666666666667	14.8888888888889	19.7777777777778	17.5555555555556	19.5555555555556	22.4444444444444	17.2222222222222	16.4444444444444	13.1111111111111	28.3333333333333	20	19
"X20402"	25.3333333333333	14.8888888888889	20.2222222222222	17.7777777777778	21.4444444444444	22.1111111111111	18	15.1111111111111	13.8888888888889	25.2222222222222	19	19
"X20411"	44.6666666666667	19.4444444444444	21.1111111111111	21	27.4444444444444	25.4444444444444	17.4444444444444	19.1111111111111	15	26.5555555555556	24	21
"X20421"	25	11.4444444444444	15.7777777777778	16.2222222222222	17.2222222222222	20.5555555555556	10.3333333333333	19.5555555555556	14.8888888888889	24.2222222222222	18	17
"X20422"	24.2222222222222	7.11111111111111	12	16.5555555555556	21.1111111111111	19	10.5555555555556	17.2222222222222	15.8888888888889	25.7777777777778	17	17
"X20431"	27.1111111111111	16.6666666666667	21.8888888888889	17.1111111111111	25.8888888888889	24.2222222222222	22.7777777777778	16.4444444444444	16	27.2222222222222	22	22
"X20432"	26.2222222222222	12.3333333333333	16.4444444444444	11.4444444444444	20.6666666666667	21.6666666666667	18.2222222222222	7.22222222222222	10.1111111111111	20.8888888888889	17	17
"X20501"	32.3333333333333	12	16.2222222222222	15	20.7777777777778	18.6666666666667	13.5555555555556	43.4444444444444	13.2222222222222	17.5555555555556	20	17
"X20601"	22.2222222222222	3.44444444444444	11.2222222222222	12.1111111111111	12.7777777777778	11.5555555555556	10	15.5555555555556	8.88888888888889	9.77777777777778	12	11
"X30000"	4.11111111111111	3.66666666666667	5.44444444444444	0.111111111111111	1.22222222222222	4.77777777777778	8	0.777777777777778	1.11111111111111	3	3	3
"X30001"	5.22222222222222	2.44444444444444	0.888888888888889	2.22222222222222	3.22222222222222	0.222222222222222	4.44444444444444	7.55555555555556	4.11111111111111	5.22222222222222	4	4
"X30002"	1.44444444444444	2.55555555555556	0.444444444444444	1.77777777777778	3.11111111111111	0.222222222222222	1.44444444444444	1.66666666666667	1.33333333333333	4.77777777777778	2	2
"X30003"	0.333333333333333	2.11111111111111	1.22222222222222	2	3	0	1.66666666666667	1.55555555555556	1.88888888888889	3.66666666666667	2	2
"X30004"	1.33333333333333	2.55555555555556	1.77777777777778	1.11111111111111	2.44444444444444	0	1.66666666666667	1.66666666666667	0.444444444444444	1.77777777777778	1	2
"X30005"	3	3.33333333333333	3.11111111111111	2.11111111111111	3.44444444444444	0.111111111111111	1.66666666666667	3.22222222222222	0.111111111111111	1.44444444444444	2	3
"X30006"	3.55555555555556	3.11111111111111	3.55555555555556	2	2.77777777777778	0.222222222222222	2	4.33333333333333	0.111111111111111	0.555555555555556	2	2
"X30007"	3.44444444444444	2.11111111111111	3.66666666666667	1.44444444444444	2.11111111111111	0.444444444444444	2.88888888888889	3.22222222222222	0	0.222222222222222	2	2
"X30008"	4.88888888888889	1.66666666666667	4.55555555555556	0.777777777777778	1.22222222222222	0	4.33333333333333	2.88888888888889	0.444444444444444	0.888888888888889	2	1
"X30009"	6.11111111111111	1.88888888888889	6.22222222222222	0.111111111111111	1.44444444444444	0	5.77777777777778	5.44444444444444	0.888888888888889	4.22222222222222	3	3
"X30101"	18	19.1111111111111	15.1111111111111	12.2222222222222	17.6666666666667	18.5555555555556	32.5555555555556	15	17.3333333333333	19.7777777777778	19	18
"X30201"	3.55555555555556	8.33333333333333	0.555555555555556	7.33333333333333	5.33333333333333	2.22222222222222	3.88888888888889	3.11111111111111	1.88888888888889	7	4	4
"X30202"	5.22222222222222	5.77777777777778	2.33333333333333	9.55555555555556	6.22222222222222	2.55555555555556	0.222222222222222	2.55555555555556	4.55555555555556	8.33333333333333	5	5
"X30203"	7.44444444444444	7	5.33333333333333	13.7777777777778	7	2.66666666666667	3.66666666666667	2.33333333333333	3.11111111111111	11.4444444444444	6	6
"X30204"	6.11111111111111	8.33333333333333	2.77777777777778	13.2222222222222	6.44444444444444	1.44444444444444	6.11111111111111	2.77777777777778	2.88888888888889	11.1111111111111	6	6
"X30211"	5.22222222222222	6.33333333333333	0	6.22222222222222	6.33333333333333	2.33333333333333	0.777777777777778	3	2.44444444444444	7.33333333333333	4	4
"X30301"	6.66666666666667	4.77777777777778	7.44444444444444	9.44444444444444	7.77777777777778	8.66666666666667	8.66666666666667	13.4444444444444	6.33333333333333	10.2222222222222	8	8
"X30302"	6.77777777777778	9.44444444444444	7.66666666666667	11.3333333333333	10.1111111111111	10.1111111111111	8.44444444444444	12.2222222222222	7.88888888888889	14.2222222222222	10	10
"X30303"	8.44444444444444	12.2222222222222	10.4444444444444	13.3333333333333	12.4444444444444	12.4444444444444	8.44444444444444	13.5555555555556	11.7777777777778	18.2222222222222	12	12
"X30311"	3.55555555555556	3.55555555555556	4.88888888888889	4.77777777777778	4.33333333333333	5.55555555555556	6.33333333333333	8.77777777777778	2.22222222222222	5.88888888888889	5	5
"X30321"	5.11111111111111	4.77777777777778	2.22222222222222	6.44444444444444	3.77777777777778	3.11111111111111	2.55555555555556	1.88888888888889	3.44444444444444	8.66666666666667	4	4
"X30401"	1	2.11111111111111	2.88888888888889	1.11111111111111	1.55555555555556	0.666666666666667	5	5.55555555555556	0.888888888888889	3.88888888888889	2	2
"X30501"	2.55555555555556	5.55555555555556	3.33333333333333	5.22222222222222	3.55555555555556	0.111111111111111	4.33333333333333	0	0.333333333333333	7.22222222222222	3	3
"X30601"	3.22222222222222	8.33333333333333	4.22222222222222	4.11111111111111	4.77777777777778	1	8.66666666666667	4.44444444444444	4	1.11111111111111	4	4
"X30701"	4.88888888888889	4.77777777777778	4.22222222222222	3.66666666666667	5.88888888888889	2.44444444444444	5.44444444444444	7.33333333333333	1.66666666666667	7.11111111111111	5	5
"X30801"	3.66666666666667	5	4.66666666666667	5.11111111111111	3.22222222222222	2.55555555555556	4.11111111111111	3.11111111111111	1.44444444444444	2.11111111111111	4	3
"X4101"	22.3333333333333	4	14.5555555555556	17	18.5555555555556	13.4444444444444	12.2222222222222	10	11.3333333333333	15.3333333333333	14	14
"X4201"	17.4444444444444	3.11111111111111	12.7777777777778	14.5555555555556	16.3333333333333	8.55555555555556	8.44444444444444	10	9.11111111111111	10.8888888888889	11	10
"X4301"	24.4444444444444	6.33333333333333	17.7777777777778	17	26.1111111111111	12.8888888888889	13.5555555555556	16.8888888888889	12.1111111111111	16.8888888888889	16	17
"X4401"	23.8888888888889	6.88888888888889	18	13.7777777777778	13.3333333333333	14.2222222222222	14.7777777777778	12.5555555555556	11.7777777777778	15.1111111111111	14	14
"X4402"	22.2222222222222	5.33333333333333	17	13.8888888888889	15.1111111111111	14	12.4444444444444	12.8888888888889	12.4444444444444	13.1111111111111	14	14
