"kbe"	"kbj"	"kbo"	"kbt"	"kby"	"kcd"	"kci"	"kcn"	"kcs"	"kcx"	"average"	"median"
"X10001"	15.7777777777778	7.33333333333333	13.7777777777778	12.8888888888889	23	7.33333333333333	12.4444444444444	18.2222222222222	13.2222222222222	14.3333333333333	14	14
"X10002"	20.5555555555556	7	15.8888888888889	13.1111111111111	28.3333333333333	11.6666666666667	13.1111111111111	14.5555555555556	12.6666666666667	14.3333333333333	15	14
"X10003"	20.4444444444444	8.11111111111111	17.1111111111111	13.2222222222222	23.7777777777778	12.3333333333333	13.4444444444444	14.8888888888889	11.1111111111111	14.8888888888889	15	14
"X10004"	17.7777777777778	5.33333333333333	15.8888888888889	10.8888888888889	21	11.8888888888889	11.7777777777778	13.8888888888889	10.8888888888889	14.7777777777778	13	13
"X10005"	12.4444444444444	4.11111111111111	14.2222222222222	9.33333333333333	18.4444444444444	8.44444444444444	8.88888888888889	12.6666666666667	11.3333333333333	12.3333333333333	11	12
"X10006"	19.5555555555556	7.55555555555556	14.6666666666667	8.11111111111111	15.8888888888889	8.88888888888889	11.6666666666667	12.4444444444444	7.55555555555556	11.8888888888889	12	12
"X10007"	19.1111111111111	5.22222222222222	13.1111111111111	10.5555555555556	10.8888888888889	6.66666666666667	7.77777777777778	8.55555555555556	5.66666666666667	8.88888888888889	10	9
"X10008"	14.5555555555556	7.88888888888889	17.4444444444444	6.77777777777778	14	15.3333333333333	13.7777777777778	11.8888888888889	10.5555555555556	13.4444444444444	13	14
"X10009"	13.1111111111111	3.77777777777778	4.66666666666667	4.11111111111111	5	5	6.66666666666667	6.22222222222222	3.77777777777778	7	6	5
"X10101"	12.2222222222222	5.66666666666667	13.6666666666667	10.6666666666667	11.6666666666667	12.4444444444444	13.6666666666667	11.7777777777778	8.77777777777778	12.2222222222222	11	12
"X10201"	24.6666666666667	10.6666666666667	13.5555555555556	5.88888888888889	13.6666666666667	14.4444444444444	12.7777777777778	20.8888888888889	11.5555555555556	15.2222222222222	14	14
"X10301"	8.77777777777778	9.44444444444444	9.88888888888889	13	10.3333333333333	5.44444444444444	10.6666666666667	15.1111111111111	11	13.5555555555556	11	10
