"kbe"	"kbj"	"kbo"	"kbt"	"kby"	"kcd"	"kci"	"kcn"	"kcs"	"kcx"	"average"	"median"
"X10303"	7.11111111111111	6.66666666666667	7.88888888888889	8.55555555555556	9.33333333333333	3.88888888888889	4.22222222222222	6.55555555555556	7.66666666666667	16.3333333333333	8	7
"X10304"	10.5555555555556	13.3333333333333	6.77777777777778	12.4444444444444	11.7777777777778	3.22222222222222	3.77777777777778	9	8.77777777777778	11.7777777777778	9	10
"X10311"	8.22222222222222	5.77777777777778	10	8.88888888888889	11.3333333333333	9.88888888888889	10.8888888888889	10.5555555555556	10.8888888888889	12.4444444444444	10	10
"X10312"	2.22222222222222	2.11111111111111	5.11111111111111	2.66666666666667	4.22222222222222	0.666666666666667	4.44444444444444	5.55555555555556	4.11111111111111	5	4	4
"X10313"	1.55555555555556	2.55555555555556	3.88888888888889	1.44444444444444	3.66666666666667	0	2.55555555555556	3.33333333333333	2.33333333333333	2.55555555555556	2	3
"X10314"	1.33333333333333	2	2	2	4.88888888888889	1.66666666666667	2	2.44444444444444	2.33333333333333	5.22222222222222	3	2
"X10319"	11.2222222222222	30.2222222222222	29.4444444444444	10.2222222222222	34	33	20.2222222222222	19.5555555555556	9.88888888888889	22.2222222222222	22	21
"X10321"	6	9	5.11111111111111	9.11111111111111	10.3333333333333	4.22222222222222	2.77777777777778	8.44444444444444	4.77777777777778	8.44444444444444	7	7
"X10401"	17.3333333333333	9.66666666666667	16.7777777777778	14.2222222222222	16.4444444444444	17.1111111111111	19.1111111111111	14.2222222222222	12.4444444444444	17.6666666666667	16	17
"X10402"	14.2222222222222	6.66666666666667	13.4444444444444	12.3333333333333	11.5555555555556	13.8888888888889	15.2222222222222	11.8888888888889	9.66666666666667	14.6666666666667	12	13
"X10501"	20.8888888888889	12.8888888888889	18.7777777777778	14.5555555555556	17.8888888888889	18.6666666666667	15.6666666666667	14.4444444444444	15.1111111111111	17.5555555555556	17	17
"X10502"	16.7777777777778	7.77777777777778	14.2222222222222	11.6666666666667	14	12.5555555555556	9	12.7777777777778	9.44444444444444	14.1111111111111	12	13
"X10511"	25.6666666666667	17.8888888888889	18.7777777777778	16.8888888888889	23.4444444444444	27.1111111111111	16.4444444444444	18.1111111111111	16.2222222222222	22.5555555555556	20	18
"X10521"	21.2222222222222	16.3333333333333	19	13.8888888888889	19.5555555555556	20.4444444444444	19.4444444444444	22.7777777777778	18.3333333333333	19.2222222222222	19	19
"X10601"	28.2222222222222	15.2222222222222	12	19.5555555555556	26.3333333333333	28.4444444444444	12.7777777777778	15.4444444444444	5.11111111111111	15.6666666666667	18	16
