"kbe"	"kbj"	"kbo"	"kbt"	"kby"	"kcd"	"kci"	"kcn"	"kcs"	"kcx"	"average"	"median"
"X10001"	19.3333333333333	8.88888888888889	17.1111111111111	14.4444444444444	28.1111111111111	9.55555555555556	15	20.3333333333333	14.7777777777778	17.3333333333333	16	16
"X10002"	24.6666666666667	8.33333333333333	18.6666666666667	14.4444444444444	34.1111111111111	13.2222222222222	15.7777777777778	16.8888888888889	14.2222222222222	17.1111111111111	18	16
"X10003"	25.1111111111111	9.77777777777778	18.8888888888889	14.5555555555556	27.7777777777778	14	16.8888888888889	16.5555555555556	12.8888888888889	18.4444444444444	17	17
"X10004"	20.8888888888889	6.11111111111111	17.8888888888889	12.1111111111111	24.2222222222222	13.6666666666667	15.3333333333333	15.7777777777778	12.4444444444444	18	16	16
"X10005"	14.5555555555556	5	16.2222222222222	10.7777777777778	21.3333333333333	11.3333333333333	11.5555555555556	14.6666666666667	12.3333333333333	14.3333333333333	13	13
"X10006"	24.7777777777778	8.66666666666667	18.4444444444444	9.88888888888889	19.8888888888889	10.6666666666667	16.6666666666667	15.6666666666667	10.2222222222222	14.7777777777778	15	15
"X10007"	25.5555555555556	6.66666666666667	16.7777777777778	13.4444444444444	13.6666666666667	8.66666666666667	10.5555555555556	11.3333333333333	7.88888888888889	11.8888888888889	13	12
"X10008"	19.3333333333333	9.77777777777778	24.1111111111111	8	17.5555555555556	19.4444444444444	18.5555555555556	14.7777777777778	13	17.4444444444444	16	18
"X10009"	18.6666666666667	4.11111111111111	5.55555555555556	5	6.11111111111111	7	7.66666666666667	7.77777777777778	4.55555555555556	7.88888888888889	7	7
"X10101"	13	6.22222222222222	15.6666666666667	11.3333333333333	12.6666666666667	13.3333333333333	15.7777777777778	12.3333333333333	9.66666666666667	13	12	13
"X10201"	27.2222222222222	15	16.2222222222222	6.77777777777778	15.4444444444444	17.4444444444444	15.8888888888889	24.4444444444444	13.4444444444444	18.7777777777778	17	16
"X10301"	9.88888888888889	10.6666666666667	11.5555555555556	15.1111111111111	12.4444444444444	6.55555555555556	12	18	12.8888888888889	17.4444444444444	13	12
"X10302"	2.11111111111111	10.5555555555556	7.55555555555556	10.8888888888889	19.8888888888889	5.33333333333333	12.1111111111111	12.8888888888889	13.6666666666667	9.66666666666667	10	11
"X10303"	11.7777777777778	15	18.2222222222222	14.4444444444444	39.6666666666667	6.44444444444444	17.3333333333333	24.2222222222222	18.8888888888889	31.4444444444444	20	18
"X10304"	6.22222222222222	1.11111111111111	1.77777777777778	9.77777777777778	13.4444444444444	0	2.55555555555556	6.88888888888889	0	5.22222222222222	5	4
"X10311"	17.1111111111111	9.55555555555556	14.6666666666667	11.7777777777778	17.2222222222222	10.8888888888889	15.7777777777778	15.6666666666667	14.2222222222222	20.7777777777778	15	15
"X10312"	5.77777777777778	6.33333333333333	7	5.55555555555556	11.6666666666667	1.33333333333333	6	12.2222222222222	6.11111111111111	13.2222222222222	8	6
"X10313"	4	8.55555555555556	8.11111111111111	3.44444444444444	11.5555555555556	0.222222222222222	4.11111111111111	7.55555555555556	5.33333333333333	12.2222222222222	7	6
"X10314"	0	2.66666666666667	6.55555555555556	3.77777777777778	14.2222222222222	0	2.11111111111111	5.22222222222222	5.11111111111111	4.88888888888889	4	4
"X10319"	12.8888888888889	39.2222222222222	44	12.7777777777778	42.8888888888889	34.1111111111111	22	22.5555555555556	12.4444444444444	28.2222222222222	27	25
"X10321"	2.55555555555556	10.2222222222222	1.88888888888889	12.6666666666667	12.8888888888889	3.77777777777778	1	10.2222222222222	7.11111111111111	1.77777777777778	6	5
"X10401"	22	12.7777777777778	20.7777777777778	15.2222222222222	19.5555555555556	20.4444444444444	20.6666666666667	17.7777777777778	15.6666666666667	21.1111111111111	19	20
"X10402"	18.8888888888889	13.7777777777778	15.8888888888889	12.4444444444444	14.3333333333333	15.1111111111111	16.6666666666667	15.4444444444444	10.7777777777778	16.8888888888889	15	15
"X10501"	24.7777777777778	15.8888888888889	22.5555555555556	17.2222222222222	20.3333333333333	23.8888888888889	19	20.2222222222222	18.7777777777778	21.1111111111111	20	20
"X10502"	21.5555555555556	10.8888888888889	17.1111111111111	14.5555555555556	16.7777777777778	15.4444444444444	11.5555555555556	16.3333333333333	12.2222222222222	16.8888888888889	15	16
"X10511"	30.3333333333333	19.7777777777778	23.1111111111111	19.3333333333333	27.5555555555556	29.2222222222222	19.7777777777778	24.4444444444444	19.4444444444444	25.1111111111111	24	24
"X10521"	25.3333333333333	19.6666666666667	22.2222222222222	15.1111111111111	25.4444444444444	24.8888888888889	22	34.8888888888889	20.8888888888889	24.6666666666667	24	23
"X10601"	30.7777777777778	19.5555555555556	14.2222222222222	25.1111111111111	30	33.6666666666667	15.1111111111111	18.6666666666667	6.33333333333333	18.5555555555556	21	19
"X10701"	25.2222222222222	17	21.7777777777778	16.2222222222222	22.8888888888889	22.4444444444444	20	21.5555555555556	13.8888888888889	25.3333333333333	21	22
"X10702"	34.2222222222222	8.77777777777778	17.6666666666667	11.1111111111111	11.7777777777778	14.8888888888889	14.1111111111111	15.8888888888889	7.55555555555556	17.1111111111111	15	14
"X10703"	34.4444444444444	12.6666666666667	22	17.5555555555556	18.3333333333333	20.4444444444444	16.8888888888889	22.4444444444444	13.4444444444444	24.2222222222222	20	19
"X10801"	29.4444444444444	17.2222222222222	18.8888888888889	11.2222222222222	28.5555555555556	22.6666666666667	19	17.2222222222222	15.6666666666667	20.1111111111111	20	19
"X10901"	5.22222222222222	13.2222222222222	1.77777777777778	5.77777777777778	5.88888888888889	1.33333333333333	4.66666666666667	14	8.11111111111111	11.1111111111111	7	6
"X10902"	2.77777777777778	7.77777777777778	2	7.66666666666667	8.33333333333333	1.66666666666667	2.55555555555556	9.44444444444444	6.55555555555556	15.1111111111111	6	7
"X10903"	3.88888888888889	11.5555555555556	3.88888888888889	11.2222222222222	11.8888888888889	2.22222222222222	2.11111111111111	14.5555555555556	10.3333333333333	18.3333333333333	9	11
"X10904"	8.22222222222222	2.33333333333333	5.66666666666667	10	12.1111111111111	3.11111111111111	2.66666666666667	17.2222222222222	9.88888888888889	9.22222222222222	8	9
"X10911"	9.33333333333333	7.44444444444444	6.88888888888889	7.44444444444444	9.44444444444444	5.22222222222222	6.55555555555556	5.22222222222222	1.77777777777778	10.1111111111111	7	7
"X11001"	16.1111111111111	10.6666666666667	14.8888888888889	8.22222222222222	16.8888888888889	15.4444444444444	18.2222222222222	14	14.2222222222222	12.6666666666667	14	15
"X11101"	25.5555555555556	9.66666666666667	15.1111111111111	7.77777777777778	15.1111111111111	16.2222222222222	12.6666666666667	15.5555555555556	10.8888888888889	16.4444444444444	14	15
"X11201"	20.5555555555556	15.6666666666667	16.7777777777778	8.44444444444444	25.4444444444444	17.1111111111111	15.1111111111111	14.3333333333333	14.6666666666667	14.6666666666667	16	15
"X11301"	14.8888888888889	5.33333333333333	7.66666666666667	7.55555555555556	13.6666666666667	10.4444444444444	14.8888888888889	12.1111111111111	8.88888888888889	13.8888888888889	11	11
"X11401"	23.4444444444444	6.44444444444444	8.44444444444444	5.33333333333333	14.7777777777778	8.44444444444444	10.2222222222222	10.5555555555556	7.66666666666667	11.8888888888889	11	9
"X11501"	17.6666666666667	6	11	10.8888888888889	3.55555555555556	3.33333333333333	15.1111111111111	13.3333333333333	2.44444444444444	5.22222222222222	9	8
"X11502"	8.88888888888889	10.1111111111111	20.7777777777778	10.4444444444444	9.77777777777778	4.77777777777778	9.66666666666667	28.7777777777778	6.88888888888889	6.77777777777778	12	10
"X20001"	45.4444444444444	16.5555555555556	22.5555555555556	17.5555555555556	19	22.2222222222222	16.6666666666667	24.2222222222222	14.3333333333333	24.4444444444444	22	21
"X20002"	50.4444444444444	15	21	16.1111111111111	19	21	15.8888888888889	23.7777777777778	13.7777777777778	23.7777777777778	22	20
"X20003"	52.3333333333333	13.8888888888889	20.3333333333333	16	18.1111111111111	20.4444444444444	15	22.7777777777778	13.5555555555556	21.1111111111111	21	19
"X20004"	35.7777777777778	15.1111111111111	20.4444444444444	15.7777777777778	17.6666666666667	20.3333333333333	14.4444444444444	22.1111111111111	13.6666666666667	21	20	19
"X20005"	35.8888888888889	13.5555555555556	18.3333333333333	15	16.8888888888889	17.6666666666667	14.1111111111111	23.1111111111111	13.8888888888889	19.8888888888889	19	17
"X20006"	35.4444444444444	12.3333333333333	18.3333333333333	14.5555555555556	17.2222222222222	17.7777777777778	14.1111111111111	22.7777777777778	14.1111111111111	19.2222222222222	19	18
"X20007"	47.6666666666667	8.11111111111111	14.7777777777778	12.6666666666667	15.7777777777778	13.8888888888889	10.4444444444444	16.3333333333333	11.4444444444444	14.4444444444444	17	14
"X20008"	31.7777777777778	5.55555555555556	14	11.5555555555556	13.1111111111111	12.3333333333333	9.11111111111111	13	9.66666666666667	12.2222222222222	13	12
"X20009"	31.8888888888889	5.66666666666667	14.2222222222222	12.1111111111111	14	8.77777777777778	7.88888888888889	11.7777777777778	8.22222222222222	12.5555555555556	13	12
"X20101"	38.5555555555556	18.3333333333333	24.7777777777778	19.5555555555556	22.7777777777778	22.8888888888889	23	23.4444444444444	16.2222222222222	26.6666666666667	24	23
"X20201"	22.5555555555556	15.4444444444444	21.2222222222222	18.1111111111111	18.8888888888889	22.3333333333333	16.7777777777778	34	10.7777777777778	22.3333333333333	20	20
"X20202"	19.4444444444444	14.5555555555556	19.7777777777778	17.7777777777778	16.6666666666667	19.5555555555556	16	33	9.88888888888889	21.2222222222222	19	19
"X20203"	17.8888888888889	14.1111111111111	17.8888888888889	16.5555555555556	15.4444444444444	17.2222222222222	15.2222222222222	41.5555555555556	12.6666666666667	19	19	17
"X20301"	36.4444444444444	32.5555555555556	36.4444444444444	36.4444444444444	39.7777777777778	43.3333333333333	35.1111111111111	25.5555555555556	21.3333333333333	41.2222222222222	35	36
"X20401"	33	19.2222222222222	22.6666666666667	19.5555555555556	26.3333333333333	28.3333333333333	21.6666666666667	24.2222222222222	16.5555555555556	29.4444444444444	24	23
"X20402"	27.6666666666667	18.6666666666667	23.2222222222222	18.7777777777778	25.8888888888889	26	21.4444444444444	21.6666666666667	18.2222222222222	26.1111111111111	23	22
"X20411"	50	21.1111111111111	23.6666666666667	22.3333333333333	41.4444444444444	29.2222222222222	20.1111111111111	28	15.8888888888889	27.3333333333333	28	26
"X20421"	26.7777777777778	16.4444444444444	19.6666666666667	19.7777777777778	18.1111111111111	26.4444444444444	12.7777777777778	28.1111111111111	18.5555555555556	24.4444444444444	21	20
"X20422"	24.8888888888889	12.4444444444444	17.4444444444444	20.6666666666667	21.5555555555556	23.2222222222222	12.4444444444444	26	20.3333333333333	26.8888888888889	21	21
"X20431"	29.5555555555556	20.1111111111111	25	20.3333333333333	29.6666666666667	29.5555555555556	24.5555555555556	24.4444444444444	19.1111111111111	29.8888888888889	25	25
"X20432"	30	19.3333333333333	24.2222222222222	21	29.3333333333333	29.2222222222222	24.6666666666667	18.5555555555556	17.6666666666667	30.2222222222222	24	24
"X20501"	50.8888888888889	11.4444444444444	17.7777777777778	14.3333333333333	20.1111111111111	19.5555555555556	12.4444444444444	47.5555555555556	13.4444444444444	17.3333333333333	22	18
"X20601"	27.7777777777778	5.66666666666667	11.1111111111111	11.4444444444444	12.6666666666667	11.2222222222222	10.1111111111111	14.6666666666667	10.2222222222222	10.2222222222222	13	11
"X30000"	10.1111111111111	6.88888888888889	7.77777777777778	0	2.44444444444444	0	10.5555555555556	1	0	4.22222222222222	4	3
"X30001"	12.3333333333333	7.33333333333333	7.66666666666667	9.44444444444444	15.2222222222222	3.88888888888889	7.11111111111111	21.6666666666667	21.1111111111111	13.6666666666667	12	11
"X30002"	3.44444444444444	5.77777777777778	3.66666666666667	6.44444444444444	13.2222222222222	1.55555555555556	3.11111111111111	8.33333333333333	9	17.6666666666667	7	6
"X30003"	1.44444444444444	2.77777777777778	3.55555555555556	4.88888888888889	14.2222222222222	0	3.66666666666667	8.77777777777778	10	14.3333333333333	6	4
"X30004"	2	1.22222222222222	3.66666666666667	1.66666666666667	13	0	4	4.55555555555556	0.444444444444444	2.77777777777778	3	2
"X30005"	3.11111111111111	1.44444444444444	5.77777777777778	4.11111111111111	18	0	4.44444444444444	8.44444444444444	0	1.11111111111111	5	4
"X30006"	3.88888888888889	0.333333333333333	5.66666666666667	5.88888888888889	16.5555555555556	0	5.11111111111111	14.5555555555556	0	0.111111111111111	5	4
"X30007"	3.44444444444444	0	4.11111111111111	2.44444444444444	8.11111111111111	0	5.33333333333333	8.55555555555556	0	0	3	3
"X30008"	5.66666666666667	0.333333333333333	6.22222222222222	1.11111111111111	4.66666666666667	0	4.77777777777778	7.11111111111111	0	0.222222222222222	3	3
"X30009"	6.44444444444444	2.55555555555556	7.44444444444444	0	3.11111111111111	0	8.44444444444444	10.5555555555556	0.222222222222222	7.55555555555556	5	5
"X30101"	25	19.2222222222222	19.1111111111111	11.2222222222222	19.5555555555556	20.4444444444444	32	22.1111111111111	17.7777777777778	19.7777777777778	21	20
"X30201"	7.22222222222222	10.4444444444444	3.66666666666667	15.1111111111111	23.3333333333333	7.77777777777778	5.77777777777778	9.33333333333333	17.1111111111111	11.5555555555556	11	10
"X30202"	7	7.33333333333333	6.11111111111111	9.66666666666667	16.7777777777778	4.88888888888889	1	4.22222222222222	6.33333333333333	11.4444444444444	7	7
"X30203"	12.4444444444444	6.55555555555556	5.33333333333333	12.4444444444444	13.7777777777778	1.88888888888889	3.33333333333333	3.33333333333333	4.22222222222222	18	8	6
"X30204"	10.7777777777778	7.22222222222222	4.44444444444444	12.6666666666667	13.6666666666667	0.666666666666667	8.66666666666667	4.66666666666667	5.66666666666667	21.4444444444444	9	8
"X30211"	7.55555555555556	10.1111111111111	0	9.11111111111111	11.6666666666667	6.33333333333333	0.555555555555556	5.22222222222222	3.11111111111111	7	6	7
"X30301"	8.77777777777778	13.3333333333333	25.8888888888889	17.2222222222222	34.8888888888889	24.2222222222222	8.66666666666667	21.6666666666667	22.3333333333333	18.5555555555556	20	20
"X30302"	10.1111111111111	18.2222222222222	25.8888888888889	22.5555555555556	38.3333333333333	33.1111111111111	12.4444444444444	27	25.7777777777778	23.1111111111111	24	24
"X30303"	14.3333333333333	26.1111111111111	25.8888888888889	28.2222222222222	41.5555555555556	32.5555555555556	12.1111111111111	27.8888888888889	26.4444444444444	24.2222222222222	26	26
"X30311"	3.44444444444444	6.33333333333333	12	7.66666666666667	25.7777777777778	10	5.66666666666667	14.5555555555556	5.88888888888889	4.77777777777778	10	7
"X30321"	6	9.88888888888889	3.66666666666667	12.7777777777778	13.5555555555556	8.44444444444444	1.33333333333333	1	10.4444444444444	7.88888888888889	8	8
"X30401"	1.22222222222222	6.88888888888889	13.2222222222222	6.22222222222222	12.5555555555556	0	5.77777777777778	7.55555555555556	3.88888888888889	4.33333333333333	6	6
"X30501"	3	2	2.33333333333333	11.4444444444444	13.2222222222222	0	3.66666666666667	0	0	32.2222222222222	7	3
"X30601"	5.11111111111111	9.11111111111111	6.22222222222222	4.55555555555556	6.77777777777778	0	8.33333333333333	7.44444444444444	4.66666666666667	6.33333333333333	6	6
"X30701"	10.7777777777778	7.11111111111111	11.8888888888889	8.66666666666667	14	4.66666666666667	6.66666666666667	17.4444444444444	7.11111111111111	12.5555555555556	10	10
"X30801"	2.22222222222222	2	5.33333333333333	14	6.55555555555556	1.33333333333333	1.77777777777778	3.33333333333333	0	1.55555555555556	4	2
"X4101"	24	7.77777777777778	16.7777777777778	16.1111111111111	18.3333333333333	16.6666666666667	13.5555555555556	9.66666666666667	13.4444444444444	17.5555555555556	15	16
"X4201"	20.7777777777778	5	13.7777777777778	13.7777777777778	15.7777777777778	9.77777777777778	8.77777777777778	11	11.4444444444444	12.4444444444444	12	12
