"kbe"	"kbj"	"kbo"	"kbt"	"kby"	"kcd"	"kci"	"kcn"	"kcs"	"kcx"	"average"	"median"
"X10001"	13	2.88888888888889	8.77777777777778	6.66666666666667	17.4444444444444	1.66666666666667	6.55555555555556	9.44444444444444	7.66666666666667	8	8	8
"X10002"	17.4444444444444	4.77777777777778	12	8.33333333333333	27.6666666666667	7.44444444444444	9.55555555555556	6.66666666666667	9.11111111111111	11.3333333333333	11	9
"X10003"	17.8888888888889	5.11111111111111	12.5555555555556	7.66666666666667	22.6666666666667	9.44444444444444	10.3333333333333	7.44444444444444	7.88888888888889	12.1111111111111	11	10
"X10004"	17.1111111111111	3.33333333333333	11.3333333333333	5.22222222222222	18.1111111111111	9	8	8.66666666666667	7.11111111111111	11.3333333333333	10	9
"X10005"	12.5555555555556	2.22222222222222	8.88888888888889	4.66666666666667	13.8888888888889	2.88888888888889	3.88888888888889	7.88888888888889	5.77777777777778	7.66666666666667	7	7
"X10006"	24.1111111111111	5.66666666666667	10.7777777777778	4.55555555555556	14.2222222222222	7.33333333333333	10.3333333333333	9.33333333333333	5.33333333333333	9.88888888888889	10	10
"X10007"	21	3.44444444444444	6.77777777777778	4.33333333333333	7.22222222222222	5.66666666666667	5.55555555555556	7.66666666666667	3.33333333333333	7.88888888888889	7	6
"X10008"	17.1111111111111	5.22222222222222	13.7777777777778	3.77777777777778	12.5555555555556	13.3333333333333	15	8.55555555555556	8.11111111111111	11.2222222222222	11	12
"X10009"	19.8888888888889	5.11111111111111	4.44444444444444	3.88888888888889	5.88888888888889	5.33333333333333	6.33333333333333	8.77777777777778	3.55555555555556	6.66666666666667	7	6
"X10101"	12.2222222222222	6	13.5555555555556	10.3333333333333	11.4444444444444	12.3333333333333	15.2222222222222	12.4444444444444	8.66666666666667	12.2222222222222	11	12
"X10201"	24.6666666666667	12.3333333333333	11.3333333333333	4.33333333333333	11.3333333333333	12.7777777777778	13.3333333333333	20.1111111111111	10.2222222222222	16.6666666666667	14	13
"X10301"	7.44444444444444	4.44444444444444	6.88888888888889	6.66666666666667	4.88888888888889	0.444444444444444	8.44444444444444	8	7.66666666666667	10.1111111111111	6	7
"X10302"	1.44444444444444	3.77777777777778	3.33333333333333	2.77777777777778	5.66666666666667	2	7.11111111111111	7.44444444444444	6.11111111111111	7	5	5
"X10303"	5.22222222222222	4.77777777777778	7.22222222222222	4.66666666666667	16.3333333333333	2.77777777777778	13	16	8	19	10	8
"X10304"	0.777777777777778	0.222222222222222	0.111111111111111	2.55555555555556	4.33333333333333	0	0	1.66666666666667	0	0	1	0
"X10311"	15.2222222222222	4.66666666666667	9.33333333333333	7.55555555555556	10.4444444444444	6.77777777777778	12.7777777777778	8.44444444444444	9	14.2222222222222	10	9
"X10312"	3.22222222222222	1.44444444444444	4	1	6	0	4.77777777777778	5.44444444444444	3	4.55555555555556	3	4
"X10313"	2.22222222222222	2.33333333333333	3.11111111111111	0.111111111111111	7	0	3.11111111111111	3	0.777777777777778	5	3	3
"X10314"	0	1.88888888888889	2.88888888888889	0.555555555555556	8.22222222222222	0	1.88888888888889	4.22222222222222	2	2.55555555555556	2	2
"X10319"	10.4444444444444	35.6666666666667	23.5555555555556	10.3333333333333	47.2222222222222	31.1111111111111	24.8888888888889	19.5555555555556	11.7777777777778	27.4444444444444	24	24
"X10321"	1.55555555555556	4.11111111111111	0	4.11111111111111	5.22222222222222	0.777777777777778	0.888888888888889	6	3.77777777777778	1.11111111111111	3	3
