"level"	"0.1"	"0.2"	"0.3"	"0.4"	"0.5"	"0.6"	"0.7"	"0.8"	"0.9"
"1"	"X10001"	0.209399301564569	0.129905971240273	0.0922544026122376	0.0683422433461249	0.051797238554719	0.0389808237119676	0.028500103585956	0.0192213687032194	0.0106011025330543
"2"	"X10002"	0.211829730046472	0.131238080175314	0.0945673032396276	0.0703440051608344	0.0531585175496153	0.040167821959051	0.0300882886319871	0.0212794816403531	0.0126831316091131
"3"	"X10003"	0.20888887284876	0.130283926328804	0.0945041029118836	0.0710477621523489	0.0539570557437928	0.0412492308622829	0.030999453067636	0.0219198928187746	0.0131092669648292
"4"	"X10004"	0.228265184329979	0.132260982542937	0.0898284566351793	0.0645847679848122	0.0471915560482566	0.0340048911643339	0.0241878995085541	0.0161543857309005	0.00863737307788613
"5"	"X10005"	0.228911402433352	0.127525321543125	0.0835632240168592	0.058823219576068	0.0422765265469261	0.0301086172734082	0.0209596173206126	0.0138235230139357	0.00731954299608645
"6"	"X10006"	0.193372457741902	0.118418746037508	0.0839622060976479	0.0629613017443363	0.0479738784855825	0.0364420846192938	0.0267863550168906	0.0186790226920916	0.0111001467240597
"7"	"X10007"	0.194383354856456	0.118103047305728	0.0811681388499121	0.0587879917458099	0.0433152571139577	0.0311628466865414	0.0213817578926299	0.0137770164919001	0.00684498930629795
"8"	"X10008"	0.235999353182838	0.145358944884672	0.103549431190893	0.0779259238890839	0.0600842938091924	0.046854549169876	0.0353646573279855	0.0255012383700064	0.0157859457539841
"9"	"X10009"	0.114815390888395	0.0782122230556904	0.0598096955226417	0.0482232746800545	0.0394925241174634	0.0320618694854233	0.0258889836754638	0.0199415632594161	0.0138488905885102
"10"	"X10101"	0.12886122433231	0.0949478038168198	0.076777015341014	0.0644517049784905	0.0551368901881269	0.047784642202672	0.0410991999622083	0.0342099595631239	0.0266825066315274
"11"	"X10201"	0.142100730035587	0.102366461178348	0.0826590992470454	0.0700030203381458	0.0606420479259689	0.0529929536504791	0.0458720560450101	0.0386104558057637	0.0296907184199002
"12"	"X10301"	0.234374691548303	0.135331542281852	0.0922138560530613	0.0671310248921696	0.0501798510998372	0.0377019379852261	0.0275706591119674	0.0189036843685417	0.0112568324121723
"13"	"X10302"	0.162708039284297	0.102937665801435	0.0746991975306494	0.0572586175605186	0.0446442712899777	0.0346584858455094	0.0259840745471844	0.0183275277222001	0.0112773811762906
"14"	"X10303"	0.162334656599962	0.100125178102015	0.0709614191367082	0.0532427393043293	0.0405332865334145	0.030569417127854	0.0223485008994023	0.0153888156428571	0.00910172181732903
"15"	"X10304"	0.176615597540082	0.106829536920155	0.075108066774253	0.0559138602100729	0.0426539260771259	0.032279056843574	0.0240435960002295	0.0169451145102374	0.0103846269388665
"16"	"X10311"	0.247370039947994	0.14617770475016	0.099729834309913	0.0726963275938468	0.0550044970200566	0.0419436401970927	0.0317236404926213	0.0231775763910364	0.0153128864904782
"17"	"X10312"	0.20629087993539	0.128080487196694	0.0917962778251309	0.0698527203499281	0.0547644612035945	0.0436157675859172	0.0343683735804816	0.0262180876768403	0.0174837300258866
"18"	"X10313"	0.209011791137913	0.133148918794041	0.0967693518220149	0.0747766691218217	0.0592668557477055	0.0472983887192445	0.0372685598640117	0.0284244200122417	0.0188639255883421
"19"	"X10314"	0.153810582878459	0.0952432387806014	0.0682592913966287	0.0517542951834465	0.0401374557196964	0.031229956251004	0.0241341287812725	0.0173098871738104	0.0112640956664359
"20"	"X10319"	0.543236074232172	0.352972203856917	0.244539544627379	0.172632080087004	0.123316793242415	0.0857965813494853	0.0575569370617829	0.0358786699649024	0.0187720449141818
"21"	"X10321"	0.167690577618693	0.102763291559493	0.0737542504323076	0.0556519611071722	0.0429894680008345	0.0329383570928077	0.0249362772256138	0.0182619320972588	0.0119257780947109
"22"	"X10401"	0.159360765521224	0.116113726128735	0.095447027566007	0.0816324627349324	0.0710550331098837	0.0620182324712274	0.0539620158599555	0.0456618501645108	0.0356277102217885
"23"	"X10402"	0.157729441782612	0.113468646992495	0.0908515792415659	0.0754483353019731	0.0638060598736681	0.0541017886798968	0.0452037441899745	0.0372318828441126	0.0279186268803567
"24"	"X10501"	0.165202036061976	0.121013465884323	0.098436729510328	0.0836400756915288	0.0720814496485955	0.0621536376480755	0.0530417221113329	0.0441150123125397	0.0328648655753627
"25"	"X10502"	0.142548821088137	0.0981880509567676	0.0782560250438651	0.0656498774220601	0.05571935153531	0.047765756976102	0.0403256935140907	0.0333385629219428	0.0256283291175203
"26"	"X10511"	0.220717659734689	0.161187356276097	0.131744787931466	0.110688502892282	0.0943122825963956	0.0794518864217793	0.0661280554001686	0.0522107701887827	0.0364460699626324
"27"	"X10521"	0.180513436039529	0.132659362361272	0.108989878199677	0.0932914374343343	0.0815048367059299	0.0718978715460599	0.0631249013651864	0.0538416629033921	0.0424044411396495
"28"	"X10601"	0.468398176634063	0.304088043489505	0.215722657634053	0.15825966547502	0.116061596544376	0.0833114932454316	0.0564955451917104	0.0343559928859417	0.0150236671587921
"29"	"X10701"	0.207834527292556	0.150036443591595	0.120482351193953	0.100763422110143	0.0855928065973454	0.0728045450961101	0.0610008844980281	0.049629336979553	0.0367730668592724
"30"	"X10703"	0.152004038009712	0.11346522608789	0.0945870012838714	0.0824332754799284	0.0730347668200766	0.0651632713675939	0.0580200537456851	0.0502674301787124	0.0404925152141098
"31"	"X10801"	0.248289304872281	0.160854906649663	0.120490826641584	0.0963124093263214	0.0788663402230863	0.0647504834163695	0.0532635337023484	0.0425071506951	0.0314192008230507
